iso3c,country,year,gdp_pc_current_usd,health_exp_pct_gdp,htn_prevalence_pct,htn_treatment_pct,country_id,year_c,log_gdp,log_gdp_z,health_exp_z,year_z,htn_prev_z,htn_treat_z,post_htn_prevalence_pct,post_htn_treatment_pct,cf_htn_treatment_pct_plus20
AUS,Australia,2017,56285.29,9.45,32.3,47.6,1,-0.5,10.93818850112528,1.366805067416286,0.6486563339262388,-0.24253562503633297,-0.19036944045712514,0.07724736666663211,31.435867740960287,48.711531967885385,68.71153196788538
AUS,Australia,2018,57159.63,9.32,32.3,47.2,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.19036944045712514,0.05259395177302629,31.370892173695733,48.52319380424256,68.52319380424257
AUS,Australia,2018,57159.63,9.32,32.3,48.9,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.19036944045712514,0.15737096507085116,31.375433360951085,49.70017827739604,69.70017827739605
AUS,Australia,2018,57159.63,9.32,32.3,51.1,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.19036944045712514,0.29296474698568387,31.374770085588885,51.256686018123105,71.2566860181231
AUS,Australia,2018,57159.63,9.32,29.2,47.2,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.6157504582974079,0.05259395177302629,29.22662722021607,48.506969011577574,68.50696901157758
AUS,Australia,2018,57159.63,9.32,29.2,48.9,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.6157504582974079,0.15737096507085116,29.212231698595694,49.67088703272394,69.67088703272394
AUS,Australia,2018,57159.63,9.32,29.2,51.1,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-0.6157504582974079,0.29296474698568387,29.212295533176807,51.22868530678749,71.2286853067875
AUS,Australia,2018,57159.63,9.32,26.3,47.2,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-1.0136875395028337,0.05259395177302629,27.18085454922671,48.4447313742829,68.4447313742829
AUS,Australia,2018,57159.63,9.32,26.3,48.9,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-1.0136875395028337,0.15737096507085116,27.173083772132518,49.65228873284511,69.65228873284511
AUS,Australia,2018,57159.63,9.32,26.3,51.1,1,0.5,10.953603158964771,1.3799684618102859,0.6089344496062178,0.24253562503633297,-1.0136875395028337,0.29296474698568387,27.190116861060503,51.18746435573796,71.18746435573796
AUS,Australia,2019,55029.61,9.35,32.3,46.7,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.19036944045712514,0.021777183156018894,31.349598603028973,48.195725415074115,68.19572541507412
AUS,Australia,2019,55029.61,9.35,32.3,48.0,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.19036944045712514,0.10190078156023794,31.37199937672062,49.10403539131345,69.10403539131346
AUS,Australia,2019,55029.61,9.35,32.3,49.5,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.19036944045712514,0.19435108741126012,31.340238049587587,50.168774507384256,70.16877450738426
AUS,Australia,2019,55029.61,9.35,29.3,46.7,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.6020284899799793,0.021777183156018894,29.267308460910495,48.117752689969365,68.11775268996936
AUS,Australia,2019,55029.61,9.35,29.3,48.0,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.6020284899799793,0.10190078156023794,29.25968404325059,49.03649014506332,69.03649014506331
AUS,Australia,2019,55029.61,9.35,29.3,49.5,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-0.6020284899799793,0.19435108741126012,29.238504181656413,50.08123598890491,70.08123598890491
AUS,Australia,2019,55029.61,9.35,26.3,46.7,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-1.0136875395028337,0.021777183156018894,27.139258255215097,48.11562965514425,68.11562965514425
AUS,Australia,2019,55029.61,9.35,26.3,48.0,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-1.0136875395028337,0.10190078156023794,27.171204662294095,48.998819049727466,68.99881904972747
AUS,Australia,2019,55029.61,9.35,26.3,49.5,1,1.5,10.91562668298526,1.3475383335377102,0.6181010382954533,0.7276068751089989,-1.0136875395028337,0.19435108741126012,27.13120872261306,50.05354262193474,70.05354262193474
